Case	Rho
382	7861a5f2-8910-4bcb-9c34-f79c5acd6e21	0.922061435207837
383	786e8dbe-442e-4551-87b3-b4c333b04dd4	0.884004961011413
384	7875018b-91dc-4ab1-83b0-ee3883e2816e	0.925142796612229
385	78e1da41-127c-4e9c-aaaa-77a0d94c31d0	0.886902319821502
386	790ff5db-b7f3-4946-aaed-305f66b1dd6a	0.922755126421948
387	79126e88-9cf8-45ff-bf91-a98da3b304d7	0.861413761723437
388	791c5768-f0f5-4ab6-86eb-998e5c4b49e3	0.925420768965644
389	796b593f-5886-4a27-bf94-7ea8df325e1a	0.909031629978138
390	7acf33e7-c386-45fd-8c9a-469600378687	0.895188314847056
391	7aedb46a-48ec-4e0e-8baa-c9ea4c4a7cf1	0.907408787335151
392	7b605fb6-d077-401e-b870-b87ddf505f82	0.891248806951315
393	7b892055-c59d-4550-8688-ad039790af3d	0.906386063357741
394	7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a	0.908736118328258
395	7c2a8440-0206-4039-8474-8d62f6c7de0c	0.869398993469287
396	7d9d3522-ec3b-4efe-8c8e-c0e675276ef5	0.852534513026277
397	7dcf550c-90ce-4f63-aecd-0e46897e2a3e	0.897142263278182
398	7e1673f8-5758-4963-8804-d5e39f06205b	0.872574156213333
399	7eb18190-5a41-4637-9783-f81bbde499e4	0.907848621266111
400	7f0bbba1-9bc3-45db-bdda-eb3319bb15d2	0.861334350298822
401	7f2a63e6-64d5-4be1-9814-e8416fc9e688	0.826623572847063
402	7f97971b-2818-4e4b-9c9e-7c0246f9484c	0.913027307245299
403	805bfe39-3695-43c2-93e4-d66d0559b89f	0.875113651491134
404	81e32f39-3aa0-468b-87ed-dd2eb6165ddf	0.868791366204387
405	8218119a-f68b-4ea7-9ee4-5e2edc2ae342	0.850200946450414
406	8240c4ae-f878-4882-aa07-7857c7ac52cf	0.903432158236049
407	82ec33dd-e783-4c74-9a87-797a699e11df	0.909459795498164
408	8332806e-f547-4aae-89af-6d5bec831fd2	0.88755493387412
409	83f26720-007c-42c9-a7de-7484bf8afa89	0.8841388624108
410	83f943c7-3975-4b4f-985d-9c057741793b	0.889871739191541
411	844ad251-3ee4-42f6-ad00-59a7a1670eea	0.881104805117496
412	848773a3-2f4a-4186-ab3f-de667129accf	0.900346970753197
413	84a88e8d-1e65-4b88-aae6-bf4c7a7e4c33	0.904134947186695
414	853456d8-2367-404e-abc9-020fe8bbd209	0.867619910058511
415	8577ffcb-242e-40e2-98d4-2831d952be34	0.872966286471147
416	858652b8-c4c2-41d8-be32-fdc88e1a7bb0	0.884962436996906
417	8624354c-af25-423c-9c71-48a5dd821097	0.912027347951293
418	8631969d-4ac6-4fe1-9db3-d47db604494a	0.912049117912395
419	86a18ae0-dfb1-49c3-b5c4-67ec331d6e40	0.80894272813756
420	86b7b206-8e69-432d-acc9-bccce710955e	0.901129635676597
421	87281a89-91d2-44f7-9f80-668567ad5c72	0.905225504208343
422	8785012f-f73e-4d68-87cf-1d804af32782	0.908716085607721
423	878f975b-94fd-4d69-b7e7-1ed3ac2ee438	0.866087885838335
424	87b85935-a058-44ad-8fb6-8511130eaffe	0.900342175308992
425	87e09544-eddb-473b-8617-212407ce644e	0.830891900292225
426	87f03d04-e651-4a6e-aea6-1c946aa46202	0.913926297818749
427	887b9e5b-99db-44ac-9c30-c0dc6877b41c	0.876195366253163
428	88db1340-e4bf-451a-87c0-6e9168296f5e	0.87776022832451
429	89414e79-7f89-42d9-8228-101b5bf2f31f	0.876681671702575
430	8986a141-eae7-4157-b695-02cc6fc3b071	0.861499476079168
431	89a8da07-4487-47c6-8d3c-442a87e4f632	0.872622367382429
432	89e867de-d30e-4bfc-a453-0a76309dabd5	0.860002314765429
433	8a0ef221-8070-43fc-9d98-def90abe4871	0.880523147160027
434	8ace3b8c-f23e-48a9-a137-9e046bd9549b	0.895404810471381
435	8b525ec6-d24b-49d4-bfcb-b354de4dae7c	0.866374740645931
436	8bd68696-5eeb-46d7-9dc6-c39c849029a4	0.894852086060864
437	8c51bbcb-7c8d-47ad-9193-70ca157c6900	0.865302610569572
438	8c7e74e0-71ef-49b8-9217-94b8ef740ef9	0.818385177432612
439	8cccf160-93e9-48a5-9b8b-54aa50153142	0.932148466296653
440	8cf54607-01ce-42b0-9bd9-8627edd9f3b7	0.906262759632896
441	8cf8b620-7ab6-4b6e-84bc-ff5a83f381fa	0.892428558343543
442	8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde	0.883228477641285
443	8da3d6cf-381b-4d1b-93fa-41fd9d2b2e66	0.905332315982973
444	8e159b50-8136-42d4-b9c7-d579a74e4931	0.858735735299299
445	8f34cb4c-5798-47a0-89a1-f0ee26a8ae93	0.850932077143327
446	8f912a40-3251-4e1f-ae65-1f93d71f9881	0.920666508575549
447	91a2f2af-e4b1-4a0b-ab20-6a36ce63c533	0.855625616949085
448	92529232-8504-4541-b7e2-4df8f497c413	0.915297105703636
449	92b5de82-0221-4df1-8094-80f40c0bb4fa	0.880933699212083
450	93ed6066-b567-4e1c-ab81-23370f9d3452	0.882164883128344
451	9416ff9b-6f29-4554-b04d-b537a3ae3969	0.933078992143216
452	9435447e-d65f-408b-863b-6576b1d652dd	0.866927187994037
453	94b95984-b2fb-4e42-8887-45e7086c3179	0.903160882666875
454	9536bec0-dae0-4d63-a1b3-956741835243	0.878659746276481
455	955d4263-61f7-42e8-8a6e-772a0d6c209d	0.904939008231426
456	95c53f69-0f05-4348-822a-571f3d757001	0.856999607626424
457	95e949d3-b1f3-46c6-9451-8fe92c99e4cf	0.874319360633153
458	96312510-c126-485d-8109-ed81844a1dc3	0.840971086438624
459	96457ebf-ae88-41f4-97e5-cdc3163418aa	0.881593830756779
460	9646160a-f1f9-437b-8c7d-efb0b57bfb97	0.875585250772372
461	96b9c7db-1be1-4b60-b47c-26b654c3d64c	0.875069170730716
462	96f23d8a-be0f-4925-ba00-805dc293414c	0.91512693923616
463	972447aa-4332-47e7-bddd-2eb699dbb664	0.842668147457306
464	97943d87-fed7-4f14-a0a7-c5bfee64c392	0.874477963517249
465	97b5f490-1cd9-4833-b903-5f4c6e45670d	0.851587319745838
466	98e0b4de-52fc-4945-9bf5-11e29368f939	0.884504970317896
467	991e1427-3c01-423d-abfd-4584302ca72c	0.917984175401782
468	993103b1-e5a1-4c33-8629-be53ebc41d64	0.884846996429966
469	9938ce5c-e74e-446e-a932-f096f85cc3b1	0.875959237662771
470	994ca1f5-ad10-44ec-aa21-71fc2940653b	0.898695396738739
471	995fdab7-7284-4d33-befa-ec22aa7c6479	0.89810263330151
472	996bd3f0-d767-4eff-9c82-99fcb5a3006a	0.828319371252305
473	99927651-34be-4795-893a-128d8a1fdb30	0.836523059712367
474	99e32c59-aa73-43fa-88c9-399ddadb2c72	0.926862805851508
475	9ac44381-5d43-4f63-aa3f-7703bfc923c9	0.891282573667291
476	9ad603dc-3fd0-44f5-ae4e-64eeb1ae8d6d	0.901820207153595
477	9b13927c-7357-44fd-8385-92ae6a656b7d	0.871005916784308
478	9c1ceb7d-6fed-4c2f-a89a-bf3c5b15ca58	0.835320395037961
479	9c55032f-4db7-4026-ae83-8d060dd8e3fe	0.853826146035084
480	9ce7ce09-4409-4fa3-9f78-b2b24716f860	0.882830660530169
481	9ced0c70-c46c-4f98-8f48-840defe4b8b1	0.863650303376524
482	9d166970-07c8-4ca3-9cfa-ed0049df9ecc	0.906258608705486
483	9d8702e1-1a36-4bca-85ab-5f11d58d7953	0.86087371965847
484	9d876f05-5080-4c4e-9bf5-45f631d381e5	0.898987926552448
485	9d95a65b-e41d-4f93-92d4-99dce29ff40d	0.858825091003641
486	9da462b0-93c2-4305-89f6-7199a30399a7	0.864152927934933
487	9ddc3e7b-8b54-4a83-8335-8053940f56c1	0.839733770160872
488	9de678e5-67ed-4453-a98b-7ac351d5d0f1	0.871865477904686
489	9e3de467-fb0d-4021-89f8-b34968a7c7bc	0.890204920190212
490	9e894662-b718-40f8-8899-b5e036cfbd76	0.930277644237811
491	9f3cc92b-fa22-478e-a2e4-6b4c8afb93d6	0.89456572632975
492	9f80649b-a249-4fb5-97ad-059a30e13fea	0.838942436791422
493	9f93ea0a-1687-44e0-9e8a-eeb4097d471c	0.87646650980123
494	9fefbe7c-f66a-4940-843e-285cb7b392c1	0.865049173431249
495	a0576d44-9add-429b-9eeb-f7b234b7385f	0.833329557751953
496	a076f135-be82-40fa-8516-285ed355c965	0.921672815716153
497	a0963e93-b63e-4de2-86c1-81302e271d3e	0.860374356287591
498	a1093598-d3a8-4ffe-83fc-bc7d1faff7e5	0.932899288628896
499	a12fd22a-7f84-4b6e-b6d8-012e38eb73d7	0.911316716486393
500	a1674d7b-787a-45c4-bf16-1b7d0efce207	0.918482898789726
501	a1872011-b928-4189-ac02-e87506c20bca	0.886184901714767
502	a1da9db1-db11-4f4d-a249-c738db81b87e	0.863570850266799
503	a20fa2c4-a502-47e3-bfaa-2ec4cce3a859	0.876178045570275
504	a2453bcb-90f2-4505-949d-a89cf4bfc9b8	0.908044123943363
505	a2934508-3daf-49e2-b14f-ed9b7693f96f	0.882824322408407
506	a2db9dd1-44d5-48b5-817c-a21a85fadb21	0.912806701167207
507	a32cb96a-78bf-456e-a6ab-2d47b2c67ad4	0.900286092773431
508	a381275f-8858-4793-a8a2-0ca9db7274c8	0.867049256348305
509	a482fc4c-ff1d-46a0-a968-7df06422cc4b	0.908560867157382
510	a4903de8-6cf5-4541-8ec7-065beace8b44	0.915841598216131
511	a4c59287-1ad5-46a5-8040-e591e6ce064f	0.848193698319053
512	a5b44d66-c162-46b5-9df2-86305f0385c5	0.873299435794579
513	a6a863d9-b39d-4965-b47f-79a1bcf3c976	0.822511608752022
514	a6cb373a-1604-4e25-bd81-da6c3e4f06ee	0.894670858658755
515	a6e11b30-3ae8-4dd1-b04c-a730c6a79746	0.8500976866279
516	a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb	0.849459120538065
517	a8015490-9740-45c9-8bd2-eb6d1beefc2e	0.85845052291807
518	a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	0.869286818968788
519	a851ca14-7bbf-455b-a054-ec03979a4247	0.91171760458079
520	a855c228-a263-44df-87a0-cbc32187e3f5	0.891148042670234
521	a8a199c9-d781-4e6c-af8c-c85d60c7cd40	0.83576601461075
522	a8b1f6e7-2bcf-460d-b1c6-1792a9801119	0.880400120683345
523	a9b7d7fe-be31-4f71-afee-c1bfdf511888	0.895380854526845
524	a9bb8159-32f0-454c-a946-b3286a52b9d5	0.893417916927713
525	aa30ac3d-4216-45dd-a314-1ae192fafcb2	0.907487898035941
526	aa4244a8-0454-4247-a1c3-357fd51746fa	0.918412652950756
527	aaea5f9c-b35b-47f8-93cb-bdc7b81844ff	0.835996660331218
528	ab34a9a2-d72d-4106-94fb-118844b1b60b	0.912584171976031
529	ab89bb2e-da84-4116-a8cd-49aad7bbfd4d	0.920578943835341
530	abdc76db-f85e-4337-a57e-6d098789da03	0.905360776138105
531	ac075bc0-1b59-4557-beea-541694faee03	0.908355386853297
532	ac18b3a3-8d52-4e35-8625-673171a7fd92	0.898532282133343
533	ac68d219-5670-4ddd-8df6-8aa7ad59e5c7	0.899428682792037
534	ac6d3ba9-f84f-4657-aa85-4d66fb7c09da	0.92611527072443
535	ad01259b-d858-40bc-a6ba-0bb06e996afb	0.853886430455783
536	ad0fa961-c085-4f38-b3db-5fc0cbf6b64f	0.896319359286715
537	ad6d26ab-6568-40db-bfb0-394d40e801cf	0.820979559050907
538	ad7fcc89-82a3-48aa-8461-581c1a857677	0.827071189406236
539	ae65baeb-6b78-492a-8c63-bb7e93e83dc2	0.899660726439894
540	ae8c77fe-e6c8-44d5-8265-4a38c637bbef	0.892397472401047
541	aeb6a3a6-b57a-4c53-90e6-e833777dd2a1	0.905465120522859
542	af2a8e2f-2ae1-48bc-bba5-0e2c077c4e48	0.903471699002582
543	af5453a9-cf1f-40de-aec4-0e0710908fb7	0.904006711370955
544	af577366-0258-49e7-b6af-e70056c081a4	0.912889330724048
545	b094e8b2-8ece-4b36-8025-18073a8b873c	0.87736077316111
546	b09643c2-ded5-4346-b3c5-90a48f88a02e	0.863328022022409
547	b0bcb829-cee0-4247-bb75-093a5bea89ee	0.875503426146835
548	b0f8d698-a30e-4d8d-b0a2-a5a01fac8406	0.88826945809808
549	b205bba0-1870-4458-9088-8817e20389fe	0.88828046916284
550	b205c89f-af62-4186-acad-ed23d243fa98	0.895374936887613
551	b26d41cd-393b-4cd4-8925-a9488f7de576	0.896002783297371
552	b2aac45b-2073-4c7a-adb9-769a4fdcc111	0.924205939276475
553	b2ecbc0f-2c30-4200-8d5e-7b95424bcadb	0.880071521857475
554	b3264748-947a-43aa-b227-b294fbcc8447	0.911312744255824
555	b3354b72-2637-4edc-9a95-e55801d3ac13	0.901713112169913
556	b343bfe0-7c23-4c6a-8c84-9ee39db2ecda	0.892174629057676
557	b379bfb8-284e-4300-8325-85cfd6809cb8	0.915713336203211
558	b3bb8fd6-ee54-4813-b042-2bbe70115382	0.866917069293537
559	b43e41af-1d82-4b5f-b8f1-add0510e6b86	0.869233502759657
560	b4e4fea2-b802-4a86-923e-3fcbd3c708fe	0.86008336736528
561	b58ad350-5140-4fa8-bc2c-24bca8395f3a	0.84880949172022
562	b5b99291-507e-4b68-a039-9a0f571f55df	0.844691176553041
563	b5fba77b-1f50-4e71-95b2-566afba4bdd7	0.878501683055768
564	b63391a0-73f8-4544-9e94-f6529245ca2a	0.894035031473714
565	b6633c36-7ce4-4b69-9bf6-30b64d46c66f	0.912287553666472
566	b6b932ce-6856-4d94-9e6c-16dfbe51906f	0.901555970810982
567	b6c286c6-2755-419b-87d3-59c7feda9653	0.88912506374863
568	b7a4df9a-4e25-4550-9c10-338ca1921c2f	0.880034408178259
569	b7f74ae1-6f58-447c-be50-a7666eb19d9a	0.907189273813519
570	b804f7ae-da8f-4414-be11-f880f1859160	0.893457180224124
571	b8a615f9-d19b-4b09-8ec8-0674e5c648cd	0.874152808432267
572	b8b6cebc-26dc-43ae-a94a-20da6018f7ae	0.907394692694315
573	b956df1b-bc77-4bdb-a5bd-5dda7b4c8da7	0.902755377621806
574	b95eef8a-205f-4cf8-9d3c-ae51d406e1e0	0.897708167797289
575	b97bf89a-7a85-4eef-ae7e-f787aead1f0a	0.906385386217628
576	ba39bfbc-5cac-4f6c-b55c-4eee3466ee93	0.924408375202944
577	ba89cb4f-cd63-47b1-9550-76fdaff89f2e	0.899049746535838
578	baf1207d-7d1a-4cad-ba58-62c26be2415e	0.860121585976488
579	baf2afc8-f16c-488f-947c-efc9083c6bef	0.898141723187382
580	baf5e81f-2322-41ec-9053-b9559a7993bc	0.92065197397765
581	bb1de798-0c02-437e-b539-33cb556d3993	0.897451209661011
582	bb8d42d3-ad65-4d88-ae1d-f9aadfc7962d	0.869890447573052
583	bc0bc70f-c6cf-4dbc-9dc3-8b7bc5f381a4	0.913460088374021
584	be9bf36a-12e1-4386-addf-1686dc8b49de	0.903891413521602
585	becedbfd-b2aa-4dde-b7f4-29e6f59ec32c	0.897699002817869
586	bef7b135-a727-45e8-850a-cc4cd56c49aa	0.912473733628827
587	bf88ddf5-a6d4-498c-bf7f-db9bfabff72d	0.86307429224812
588	bfa3dbc0-361c-400e-8c10-0aca7049fce9	0.885759074485694
589	bfd49783-1767-469b-9d79-7822301c5efc	0.912153237636841
590	bfd55808-dddd-44c3-97d7-41600497b992	0.867528302281628
591	c0427237-b476-4af4-b664-7bd479922ea5	0.85963587869761
592	c0892598-1f7b-4f23-9cd8-731f797753d5	0.885013589876711
593	c1442467-d618-435f-8792-b1a18f696f1a	0.880730216643102
594	c25898b4-eb33-42f4-bf3f-bf532a929e7d	0.87720211803649
595	c2a742fe-3e8b-4210-85a6-7191a1123609	0.902966768103364
596	c2aeee6c-ba10-4cf9-b560-c739580f7bf3	0.912390688914232
597	c3148e68-1739-4334-abda-1dcbc2166846	0.888916031047247
598	c348a9b3-c901-4384-a222-144387bac0c5	0.918831307736568
599	c364e81c-eb1e-4870-ab37-9c661f5f2e3d	0.926201407642362
600	c397e6c2-ba3a-4f5e-a258-c140611192fe	0.904833449836273
601	c462e422-eb8d-4daf-9897-2a9c6cbd783a	0.885572119842671
602	c4699748-f01d-4b30-9c74-1ca77fb84ac1	0.906314917254823
603	c49e3b18-fd88-48f4-8b01-300692ceb367	0.923217369804521
604	c54d5507-bba5-4a1e-8885-3c3b1eed13c1	0.906316851427289
605	c5891c7a-fd24-4891-8f51-373967e4a6dd	0.880674700438528
606	c5f00132-1c6b-4337-af6f-596c652665cc	0.848239009417097
607	c6086936-7544-4da0-8c0c-114166848483	0.907842925965533
608	c632675e-e8af-43cd-8744-5be3754c1c14	0.933675590989172
609	c65b835a-2d38-4250-a173-0780d2c2cf58	0.903950098333681
610	c694615c-b1c6-499c-8058-995633ebf948	0.834462242881365
611	c70ee5e1-4703-4996-bb5c-f4cca0fb53ba	0.848383485772654
612	c744fc13-3aca-4245-9e24-abd368cc8bef	0.870697254566075
613	c7c34fd9-3021-45b7-b6ff-30b4196585a8	0.850246620373055
614	c7d7a770-23c0-4310-ab48-1f6152dc2849	0.867785535014468
615	c836951b-3ffb-4e20-8504-0eccb7d50dd4	0.851316467201416
616	c85f080a-1075-41df-959f-1b514a11b3c4	0.911998560880854
617	ca76c6fc-ff30-4833-884d-3a94fe53ff17	0.941754975281417
618	caa9b533-24b4-4ecd-9159-c165de049f6a	0.870376902633223
619	cab38ea8-4555-413c-b81e-4621aac4ef85	0.896140461408289
620	cb0a2055-2168-4454-8755-47dd613db36f	0.914000179422798
621	cb9f5e50-f49d-4899-8895-9367afcc1015	0.841112123088842
622	cc074b7f-d3b2-4880-902e-bf10e667b665	0.865693488990357
623	cc0902fd-a2fc-4327-929e-d4219e32e1d7	0.966050153905779
624	cc348a26-ee11-47a4-8b51-de922967e175	0.905415769137481
625	cc510968-fe52-4109-a79f-74f216b48c78	0.900206522601576
626	ccb22ecc-6e18-44b8-ad48-6ab51314b16e	0.854377917611274
627	ccd4a24b-d8cc-4686-9dee-c98b0c5a8d21	0.903789052090168
628	cd0c96a4-6414-4efb-879b-7408b62ed5b6	0.833009003778927
629	cd3faa15-743c-476f-ab0d-f205b14126b6	0.867118128177987
630	cd781589-3820-45a2-906b-8d60cd02f3ef	0.852813616639459
631	cdab777e-62de-4d51-92af-b6eb089c111f	0.899345749445508
632	ce887e90-0660-4f44-a3a4-b3b894cb7eda	0.909865475694696
633	ce9e0309-9756-42d2-ae94-d91264a79498	0.900717047054514
634	cea9d8f9-e18c-4947-a461-5f712e3c1e6d	0.88676159285578
635	ced2c048-b047-43ff-b0e7-cd7ad480850c	0.888752513627733
636	cf0a3f38-5850-44e1-8574-808bd37d84a3	0.910181807276245
637	cf0e7e4e-b857-4db5-9ae2-551a899f77be	0.888584199603151
638	cf9db1af-17f0-490e-8139-142bd704763a	0.839930733955502
639	d071c16b-7cee-45ed-8ec9-612418143815	0.914664371643429
640	d093173f-08ab-4138-bf3c-399c45a6e163	0.906519954591705
641	d0b78f3f-a198-437a-ab8c-204345d3b75d	0.823732154214784
642	d10a4887-373b-4726-a61d-126f950e4a06	0.897879105158716
643	d1703dbd-5c93-4cf2-a4d1-0d90640882bd	0.888595810434348
644	d1fd8ed2-be13-4272-b31e-df86911db3b1	0.917264462838656
645	d2694b09-7844-4496-865c-5d3d8cd03330	0.829328689892186
646	d2f2560c-ec80-4fea-9474-c47a2e85ea95	0.851800326167305
647	d34471a1-b367-4f8a-b35a-c5901c4f5503	0.91555672998867
648	d3a75976-67d3-40fa-9f6f-cf2a3d7b773c	0.932266097728078
649	d3b9d925-ae04-4721-8bfc-50b41225bc74	0.82868784036518
650	d3d4d709-ab34-4617-aa8c-51a3d0a3efe6	0.858507427140814
651	d3d545b3-457f-4389-821f-704cb24aff7f	0.905251819177118
652	d4a1ecdc-399c-4f82-aa7a-68a0c82ded3f	0.856840843659561
653	d4e7426c-9739-4585-9114-e564b13c7c02	0.900885617049082
654	d5be2ab3-f748-480d-954b-385cf01b4c81	0.905899939757324
655	d5cab7f5-e4f1-40ee-a0c8-4c8004c1c9a0	0.909991802111166
656	d5d8e76e-2f2a-49bc-ba0a-d51283611b16	0.900279770919873
657	d5e9a403-88ce-40fc-bb85-80cf3f8ff6bc	0.859820840114912
658	d67cd793-2931-429a-9084-2f3c4c8be7ad	0.887520929018983
659	d69e59a8-b10b-46f5-b859-b6c178d90506	0.868017170587004
660	d6f7afc0-1558-43ad-acb1-2b5311ed2264	0.845752245066211
661	d6f911b5-e895-43f8-8f86-0ac2f1bc6fae	0.896305824403657
662	d7195183-9fe4-4b17-bcfd-9367d2e539ce	0.941833891245171
663	d7308344-5bab-4073-bb4f-4d8cd8d7bd17	0.896294148363076
664	d7ce6b79-f7c0-481e-9dbd-6273f01c9786	0.822660815158427
665	d8d7a6c2-6427-4f47-968c-6c3affba4617	0.913801944463771
666	d8ecba6a-9fff-4993-a799-9a8d2aea524e	0.897215111987656
667	da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4	0.797520341912557
668	da286247-e8bb-4941-a2af-2453fe61cd02	0.89921579706712
669	da840a22-8d30-4682-bbd0-8fa87bd40528	0.883102506521575
670	da9c10ea-c13f-4d88-8b94-a0cbc106d036	0.883234991699071
671	daf62b56-6dd2-4ab7-adaa-f296bb86a0a5	0.919477922618843
672	db4bc6aa-2e7d-4bcb-8519-a455f624d33b	0.864496420410053
673	db62d9c7-8343-4771-84fc-146d2e307bb8	0.83406327378253
674	db8d38ab-cc61-49ee-863d-40060112f2af	0.908469285817276
675	dba9beec-5e51-48c0-9229-0ee286a02a1a	0.899872356851589
676	dbb2da92-99dd-400c-bc05-e87d7273656c	0.815398147656623
677	dbcad60f-86c7-41e3-b0ae-baa39c9f83dd	0.855526472484885
678	dc11b1c7-1f00-4813-b4b5-ecf776b2eb37	0.926046523496543
679	dc15a8ae-991e-421c-bc70-70e94f79dd17	0.877673563785637
680	dc657ca8-98e8-4ec4-a513-1b848be0e85d	0.893132962901129
681	dc696e3c-f448-468f-a576-f4429be0338a	0.869266132999368
682	dcd5860c-7e3a-44f3-a732-fe92fe3fe300	0.883106103872873
683	dcd5e079-813a-4c1a-b320-0931468d2bbc	0.866139420402193
684	dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1	0.879809871180163
685	dd0f8e5a-383d-4f03-bb71-0e115d4e442c	0.895317302052965
686	dd3bfb26-b534-4917-9c4d-9fe7b6477762	0.901425995833005
687	dd43ffd9-da18-4ad3-abe7-6f443c76a717	0.831247564272432
688	dd67408e-46ba-4573-9415-d4814e9f84de	0.888069305015268
689	dd6b64a8-d546-4fd1-bbbd-ac9703791cae	0.888704563472092
690	dd96a9c7-899c-47cd-a0f9-b149ed07a5d6	0.859622770760359
691	ddcbdac6-9e43-4146-a611-d033125eba14	0.910381283309686
692	dddd8e2f-e540-418a-b02e-698d18a12c14	0.885842929465787
693	de531604-bd1a-49df-96c2-6de3ae703f1d	0.893668894268341
694	de646f6a-6d50-4be2-b3cd-f17554b234df	0.908397323572919
695	de75d0b9-0f47-4732-8df5-05c350cfcd32	0.883164866792122
696	dfd0b7ba-c7d3-498e-b455-346301865452	0.905459591047334
697	dfe6db17-cf45-488e-bd3c-b8433d7343ca	0.871620067788067
698	e0375a8b-a135-4103-a59d-39063fcf4a6f	0.92894839727178
699	e0929c47-cff3-4518-a188-8764af01073a	0.863499252071358
700	e0b1bcd2-1139-44b9-98b3-67bcf92bcc39	0.893514487906706
701	e1119732-3e97-4259-bc69-dc4269d9496d	0.89848253371526
702	e112b452-8850-4353-bfed-0dbdc243290b	0.849328255930795
703	e17c565c-9857-4df3-a352-903b53093c85	0.864620436982076
704	e3b555aa-7f0a-49c6-9b13-182c61a144c1	0.903064099563241
705	e3c336f5-c32f-4c5d-81fb-e2408ae145b2	0.912410688746986
706	e4fc0909-f284-4471-866d-d8967b6adcbc	0.849347386809891
707	e5aae05a-478e-4a55-a27c-12b2b4be302a	0.890842178806332
708	e663954c-05a8-479a-a623-400c1eb5efc6	0.888466809688919
709	e666081b-caaf-4e8b-9446-807be71201a5	0.870829217554351
710	e6b79d7a-ed6b-459a-b040-d142616e7ab4	0.868626425614004
711	e6f527a2-38eb-457e-bb39-3c5b9c0bcbec	0.870074671685174
712	e7a00d67-2c26-4d1f-bd17-35f659e88bc1	0.91315723395227
713	e7bae6e7-f779-449d-92b9-66996041e00d	0.850406182689963
714	e828455d-4680-41b2-8a1c-1582e3790d62	0.902149400021388
715	e8614b7d-132e-4b4e-b1ae-df8bb4f2d4d4	0.859379152983995
716	e89a9deb-6321-4e61-b412-b4993d4277dd	0.933623180862178
717	e8f3cc64-5e15-4f4d-b73e-5c9b250a664c	0.874001610072068
718	e9f4f373-37a5-48ad-a1a0-b0d47820111a	0.852344434977562
719	eadb0562-2165-4adb-ad58-018e73f82780	0.890173753010676
720	eadf8482-e60e-4307-adb7-d5c3b9fa6cae	0.852357639396193
721	eafa45a4-2fd1-4fa3-860c-9d52ed382b7d	0.87848793879121
722	eb2dbb4f-66b6-4525-8323-431970f7a64e	0.854370777865967
723	eb93df3d-9e25-4e4c-9a5d-350f296e5acf	0.895326686713431
724	ec0155ab-1b14-498d-8fa9-9f63e3ccb990	0.923489725458906
725	ec6930e5-2d83-435a-9a57-a2c5c22caf02	0.913138547203581
726	ed6cef77-1bd9-4e3b-b576-550a91e4253a	0.907388239484771
727	eda6d2d5-4199-4f76-a45b-1d0401b4e54c	0.923839287290613
728	ee14e049-b891-4dda-a730-8ce99bd93baf	0.88412234571469
729	ee554215-bea2-4268-aaf9-784e68cdb969	0.884221097243432
730	ee5744c0-a8dc-43f2-abdd-0b5529a3e9fb	0.862096548896675
731	eebad74f-5961-4e91-b0eb-157a2f6f952b	0.872548392845782
732	ef4cbd38-bc79-4d60-a715-647edd2ebe9e	0.856194648864568
733	f02931f8-d72a-481d-b532-8b141dab115f	0.882602323109506
734	f06f09f3-8133-4a92-ac86-fbe64295e0d8	0.857459815567859
735	f0787165-6f58-4d67-b510-928eea2c4882	0.859699375774186
736	f0d8a1fe-e313-44f1-99cc-b965cbeeff0e	0.874940618636283
737	f130f376-5801-40f9-975d-a7e2f7b5670d	0.858098404494376
738	f1692f4b-ce1b-4fc5-ac55-1022ecae0d1e	0.825117217019617
739	f251cb6c-d18e-4691-9c82-24ed1ac0abf9	0.869444832059217
740	f2bbfa9d-9a9d-4f46-9fde-378e4c44e2ad	0.884832003130393
741	f2da1d3f-f226-4c99-a97e-9b26f67d7a5d	0.897774179835118
742	f31c21b6-0f7f-435b-9e24-97c909755c36	0.911472065486765
743	f357fe19-5359-4662-8ce9-aa996132283b	0.857946233077426
744	f39edd06-1016-4e8e-a42e-12f7e699ddc5	0.897098232884839
745	f3a058b9-fb7f-4098-8f0e-83c2acfa1ed5	0.925360713274007
746	f3b86c02-09a5-4e97-aa7a-86f13f7cda4b	0.908825790952152
747	f43d622f-eed5-4933-adc6-ae9ad1e33028	0.857366298091986
748	f45aa0b2-f3de-4db5-9730-e5c6c4e2ed3a	0.879711052157018
749	f475d460-75cd-4fe9-aa54-c90be12b4ef8	0.85536986038152
750	f4b69043-4a67-48e3-a4d1-72a21ae2d175	0.893965566990495
751	f51af6db-2655-47fb-9ffc-83a503a728ea	0.878795635780611
752	f5539207-6534-4edc-a5a5-7666b5d16ba4	0.900227797883635
753	f55dd73d-8c36-440b-84e5-9aae53107775	0.857051181172849
754	f5d4c2d3-cc69-4b38-8551-0917e3622a68	0.892999553637779
755	f63722c1-a0bb-4bf9-8a10-1d76a8e1a0ba	0.916805481634248
756	f6581eee-61b9-43d4-ab0d-ce5ce3ba1c74	0.858397646988236
